交易日期,契約,到期月份(週別),開盤價,最高價,最低價,收盤價,漲跌價,漲跌%,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段,價差對單式委託成交量
2023/5/11,TX,202305,15660,15683,15517,15518,-92,-0.59%,92649,15519,68946,15518,15520,15972,15047,,一般,
2023/5/11,TX,202305,15586,15664,15568,15641,31,0.20%,54987,-,-,15640,15642,15972,15047,,盤後,
2023/5/11,TX,202306,15538,15567,15413,15413,-87,-0.56%,2993,15414,7996,15411,15415,15894,12496,,一般,
2023/5/11,TX,202306,15485,15550,15461,15522,22,0.14%,1443,-,-,15524,15529,15894,12496,,盤後,
2023/5/11,TX,202307,15294,15305,15165,15165,-75,-0.49%,52,15166,240,15160,15166,15458,14990,,一般,
2023/5/11,TX,202307,15230,15283,15207,15271,31,0.20%,40,-,-,15267,15274,15458,14990,,盤後,
2023/5/11,TX,202309,15138,15138,14987,14988,-85,-0.56%,104,14988,630,14984,14988,15398,11969,,一般,
2023/5/11,TX,202309,15036,15119,15036,15109,36,0.24%,18,-,-,15097,15106,15398,11969,,盤後,
2023/5/11,TX,202312,15047,15047,14944,14944,-63,-0.42%,14,14944,300,14926,14940,15326,13257,,一般,
2023/5/11,TX,202312,14976,15060,14976,15048,41,0.27%,8,-,-,15034,15044,15326,13257,,盤後,
2023/5/11,TX,202403,14910,14917,14910,14910,-46,-0.31%,4,14889,212,14880,14889,15277,14451,,一般,
2023/5/11,TX,202403,14936,14996,14936,14995,39,0.26%,3,-,-,14982,14997,15277,14451,,盤後,
2023/5/12,TX,202305,15450,15559,15420,15508,-11,-0.07%,89636,15506,65350,15506,15508,15972,15047,,一般,
2023/5/12,TX,202305,15508,15532,15406,15450,-69,-0.44%,49028,-,-,15448,15450,15972,15047,,盤後,
2023/5/12,TX,202306,15346,15456,15317,15407,-7,-0.05%,6032,15407,11468,15407,15410,15894,12496,,一般,
2023/5/12,TX,202306,15401,15427,15306,15351,-63,-0.41%,1895,-,-,15345,15350,15894,12496,,盤後,
2023/5/12,TX,202307,15106,15201,15079,15156,-10,-0.07%,37,15156,246,15151,15157,15458,14990,,一般,
2023/5/12,TX,202307,15162,15173,15070,15122,-44,-0.29%,64,-,-,15101,15107,15458,14990,,盤後,
2023/5/12,TX,202309,14929,15009,14915,14973,-15,-0.10%,98,14973,694,14969,14975,15398,11969,,一般,
2023/5/12,TX,202309,14984,14990,14901,14942,-46,-0.31%,14,-,-,14923,14944,15398,11969,,盤後,
2023/5/12,TX,202312,14885,14937,14871,14937,-7,-0.05%,9,14937,299,14918,14935,15326,13257,,一般,
2023/5/12,TX,202312,14917,14943,14863,14863,-81,-0.54%,11,-,-,14868,14894,15326,13257,,盤後,
2023/5/12,TX,202403,14885,14912,14885,14892,3,0.02%,9,14892,220,14871,14888,15277,14451,,一般,
2023/5/12,TX,202403,14880,14880,14804,14804,-85,-0.57%,3,-,-,14821,14850,15277,14451,,盤後,
2023/5/15,TX,202305,15439,15522,15425,15510,4,0.03%,98204,15510,50013,15510,15513,15972,15047,,一般,
2023/5/15,TX,202305,15503,15535,15416,15450,-56,-0.36%,37127,-,-,15449,15450,15972,15047,,盤後,
2023/5/15,TX,202306,15346,15452,15331,15441,34,0.22%,33525,15440,36309,15440,15444,15894,12496,,一般,
2023/5/15,TX,202306,15404,15435,15326,15360,-47,-0.31%,2258,-,-,15359,15361,15894,12496,,盤後,
2023/5/15,TX,202307,15101,15192,15086,15173,17,0.11%,67,15173,260,15176,15183,15458,14990,,一般,
2023/5/15,TX,202307,15160,15178,15080,15088,-68,-0.45%,54,-,-,15108,15113,15458,14990,,盤後,
2023/5/15,TX,202309,14918,15003,14916,14990,17,0.11%,202,14990,820,14988,15001,15398,11969,,一般,
2023/5/15,TX,202309,14915,14940,14910,14940,-33,-0.22%,6,-,-,14927,14947,15398,11969,,盤後,
2023/5/15,TX,202312,14859,14923,14859,14921,-16,-0.11%,7,14947,297,14938,14956,15326,13257,,一般,
2023/5/15,TX,202312,14928,14928,14862,14862,-75,-0.50%,4,-,-,14870,14896,15326,13257,,盤後,
2023/5/15,TX,202403,14872,14889,14829,14889,-3,-0.02%,31,14889,235,14891,14911,15277,14451,,一般,
2023/5/15,TX,202403,14892,14892,14892,14892,0,0.00%,1,-,-,14830,14845,15277,14451,,盤後,
2023/5/16,TX,202305,15604,15723,15593,15690,180,1.16%,86477,15690,30347,15690,15692,15972,15047,,一般,
2023/5/16,TX,202305,15536,15609,15505,15589,79,0.51%,38088,-,-,15589,15592,15972,15047,,盤後,
2023/5/16,TX,202306,15531,15661,15518,15632,192,1.24%,35555,15629,54518,15629,15631,15894,12496,,一般,
2023/5/16,TX,202306,15457,15528,15437,15514,74,0.48%,9345,-,-,15511,15516,15894,12496,,盤後,
2023/5/16,TX,202307,15252,15376,15252,15359,186,1.23%,190,15359,325,15353,15361,15458,14990,,一般,
2023/5/16,TX,202307,15198,15248,15185,15233,60,0.40%,59,-,-,15227,15236,15458,14990,,盤後,
2023/5/16,TX,202309,15076,15202,15076,15173,183,1.22%,166,15173,861,15172,15182,15398,11969,,一般,
2023/5/16,TX,202309,15004,15073,15004,15062,72,0.48%,21,-,-,15056,15071,15398,11969,,盤後,
2023/5/16,TX,202312,15040,15130,15027,15130,183,1.22%,27,15130,281,15108,15121,15326,13257,,一般,
2023/5/16,TX,202312,14958,15021,14958,15007,60,0.40%,7,-,-,15005,15023,15326,13257,,盤後,
2023/5/16,TX,202403,14997,15051,14997,15051,162,1.09%,15,15070,233,15056,15085,15277,14451,,一般,
2023/5/16,TX,202403,14936,14976,14936,14963,74,0.50%,20,-,-,14946,14968,15277,14451,,盤後,
2023/5/17,TX,202305,15720,15973,15713,15954,264,1.68%,67413,0,17748,15953,15954,15973,15047,,一般,
2023/5/17,TX,202305,15698,15738,15685,15706,16,0.10%,28866,-,-,15704,15707,15972,15047,,盤後,
2023/5/17,TX,202306,15661,15894,15650,15876,247,1.58%,75767,15875,74656,15876,15878,15894,12496,,一般,
2023/5/17,TX,202306,15637,15678,15621,15640,11,0.07%,8228,-,-,15637,15641,15894,12496,,盤後,
2023/5/17,TX,202307,15388,15615,15388,15602,243,1.58%,333,15601,400,15604,15610,15615,14990,,一般,
2023/5/17,TX,202307,15380,15405,15365,15370,11,0.07%,71,-,-,15378,15387,15458,14990,,盤後,
2023/5/17,TX,202309,15220,15430,15220,15419,246,1.62%,148,15417,886,15419,15426,15430,11969,,一般,
2023/5/17,TX,202309,15211,15211,15188,15197,24,0.16%,12,-,-,15188,15201,15398,11969,,盤後,
2023/5/17,TX,202312,15187,15375,15184,15350,220,1.45%,25,15350,266,15348,15371,15375,13257,,一般,
2023/5/17,TX,202312,15159,15165,15148,15149,19,0.13%,9,-,-,15130,15150,15326,13257,,盤後,
2023/5/17,TX,202403,15120,15320,15120,15301,231,1.53%,55,15301,239,15303,15329,15320,14451,,一般,
2023/5/17,TX,202403,15063,15126,15063,15079,9,0.06%,8,-,-,15074,15094,15277,14451,,盤後,
2023/5/18,TX,202306,16026,16085,15960,16070,195,1.23%,86157,16069,79705,16070,16071,16085,12496,,一般,
2023/5/18,TX,202306,15876,16012,15862,16010,135,0.85%,42766,-,-,16010,16012,16012,12496,,盤後,
2023/5/18,TX,202307,15764,15815,15702,15806,205,1.31%,880,15801,905,15801,15805,15815,14990,,一般,
2023/5/18,TX,202307,15612,15750,15601,15750,149,0.96%,549,-,-,15748,15754,15750,14990,,盤後,
2023/5/18,TX,202308,15684,15700,15631,15692,240,1.55%,37,15692,23,15694,15707,15700,15631,,一般,
2023/5/18,TX,202309,15562,15630,15533,15608,191,1.24%,66,15625,886,15622,15628,15630,11969,,一般,
2023/5/18,TX,202309,15425,15555,15418,15554,137,0.89%,85,-,-,15560,15566,15555,11969,,盤後,
2023/5/18,TX,202312,15520,15562,15468,15562,212,1.38%,13,15562,269,15563,15572,15562,13257,,一般,
2023/5/18,TX,202312,15364,15500,15364,15500,150,0.98%,28,-,-,15498,15511,15500,13257,,盤後,
2023/5/18,TX,202403,15412,15527,15380,15507,206,1.35%,42,15507,245,15507,15518,15527,14451,,一般,
2023/5/18,TX,202403,15313,15418,15312,15418,117,0.76%,32,-,-,15447,15463,15418,14451,,盤後,
2023/5/19,TX,202306,16153,16161,16068,16129,60,0.37%,72580,16127,79934,16126,16130,16161,12496,,一般,
2023/5/19,TX,202306,16067,16156,16065,16141,72,0.45%,51623,-,-,16141,16143,16156,12496,,盤後,
2023/5/19,TX,202307,15889,15889,15810,15868,67,0.42%,419,15866,1008,15864,15871,15889,14990,,一般,
2023/5/19,TX,202307,15804,15889,15804,15882,81,0.51%,517,-,-,15876,15881,15889,14990,,盤後,
2023/5/19,TX,202308,15750,15795,15743,15774,82,0.52%,20,15774,83,15772,15779,15797,15631,,一般,
2023/5/19,TX,202308,15770,15797,15731,15784,92,0.59%,70,-,-,15788,15797,15797,15631,,盤後,
2023/5/19,TX,202309,15692,15696,15632,15696,71,0.45%,32,15696,883,15688,15696,15705,11969,,一般,
2023/5/19,TX,202309,15646,15705,15640,15704,79,0.51%,45,-,-,15697,15704,15705,11969,,盤後,
2023/5/19,TX,202312,15608,15642,15608,15642,80,0.51%,11,15642,260,15632,15648,15642,13257,,一般,
2023/5/19,TX,202312,15599,15639,15591,15639,77,0.49%,24,-,-,15631,15640,15639,13257,,盤後,
2023/5/19,TX,202403,-,-,-,-,-,-,0,15590,246,15585,15595,15595,14451,,一般,
2023/5/19,TX,202403,15549,15595,15537,15595,88,0.57%,37,-,-,15581,15592,15595,14451,,盤後,
2023/5/22,TX,202306,16133,16158,16091,16116,-11,-0.07%,57628,16115,81199,16113,16116,16161,12496,,一般,
2023/5/22,TX,202306,16124,16139,16080,16103,-24,-0.15%,27868,-,-,16102,16103,16161,12496,,盤後,
2023/5/22,TX,202307,15877,15900,15839,15867,1,0.01%,444,15867,1047,15861,15865,15900,14990,,一般,
2023/5/22,TX,202307,15858,15878,15825,15845,-21,-0.13%,160,-,-,15843,15847,15889,14990,,盤後,
2023/5/22,TX,202308,15777,15788,15750,15774,0,0.00%,51,15774,69,15762,15770,15797,15631,,一般,
2023/5/22,TX,202308,15766,15767,15748,15755,-19,-0.12%,10,-,-,15755,15763,15797,15631,,盤後,
2023/5/22,TX,202309,15703,15728,15685,15691,-5,-0.03%,17,15691,890,15694,15702,15728,11969,,一般,
2023/5/22,TX,202309,15680,15696,15660,15660,-36,-0.23%,16,-,-,15679,15685,15705,11969,,盤後,
2023/5/22,TX,202312,15666,15666,15635,15635,-7,-0.04%,7,15645,256,15642,15648,15666,13257,,一般,
2023/5/22,TX,202312,15642,15643,15605,15614,-28,-0.18%,6,-,-,15616,15628,15643,13257,,盤後,
2023/5/22,TX,202403,15601,15621,15589,15589,-1,-0.01%,21,15589,250,15593,15609,15621,14451,,一般,
2023/5/22,TX,202403,15598,15598,15564,15565,-25,-0.16%,5,-,-,15566,15585,15598,14451,,盤後,
2023/5/23,TX,202306,16149,16195,16072,16133,18,0.11%,82150,16135,84302,16133,16134,16195,12496,,一般,
2023/5/23,TX,202306,16110,16145,16105,16121,6,0.04%,18370,-,-,16121,16122,16161,12496,,盤後,
2023/5/23,TX,202307,15893,15943,15828,15891,24,0.15%,544,15891,1187,15888,15892,15943,14990,,一般,
2023/5/23,TX,202307,15866,15891,15855,15868,1,0.01%,154,-,-,15868,15872,15900,14990,,盤後,
2023/5/23,TX,202308,15793,15834,15735,15805,31,0.20%,66,15805,63,15795,15803,15834,15631,,一般,
2023/5/23,TX,202308,15774,15790,15774,15790,16,0.10%,5,-,-,15771,15777,15797,15631,,盤後,
2023/5/23,TX,202309,15753,15780,15673,15728,37,0.24%,54,15728,899,15727,15733,15780,11969,,一般,
2023/5/23,TX,202309,15707,15725,15707,15725,34,0.22%,9,-,-,15704,15712,15728,11969,,盤後,
2023/5/23,TX,202312,15648,15701,15648,15701,56,0.36%,15,15680,264,15676,15684,15701,13257,,一般,
2023/5/23,TX,202312,-,-,-,-,-,-,0,-,-,15646,15656,15666,13257,,盤後,
2023/5/23,TX,202403,15645,15682,15607,15633,44,0.28%,45,15633,267,15633,15642,15682,14451,,一般,
2023/5/23,TX,202403,15609,15625,15609,15612,23,0.15%,15,-,-,15602,15612,15625,14451,,盤後,
2023/5/24,TX,202306,16055,16091,16005,16072,-63,-0.39%,76889,16069,85378,16069,16072,16195,12496,,一般,
2023/5/24,TX,202306,16122,16131,16009,16036,-99,-0.61%,32759,-,-,16032,16037,16195,12496,,盤後,
2023/5/24,TX,202307,15821,15856,15775,15831,-60,-0.38%,559,15831,1516,15832,15838,15943,14990,,一般,
2023/5/24,TX,202307,15890,15890,15776,15796,-95,-0.60%,426,-,-,15793,15800,15943,14990,,盤後,
2023/5/24,TX,202308,15743,15770,15700,15757,-48,-0.30%,71,15757,86,15750,15759,15834,15631,,一般,
2023/5/24,TX,202308,15782,15782,15705,15705,-100,-0.63%,8,-,-,15710,15733,15834,15631,,盤後,
2023/5/24,TX,202309,15672,15709,15627,15690,-38,-0.24%,65,15690,883,15689,15696,15780,11969,,一般,
2023/5/24,TX,202309,15723,15728,15638,15645,-83,-0.53%,32,-,-,15649,15665,15780,11969,,盤後,
2023/5/24,TX,202312,15627,15646,15627,15646,-34,-0.22%,6,15646,265,15635,15646,15701,13257,,一般,
2023/5/24,TX,202312,15615,15615,15588,15588,-92,-0.59%,4,-,-,15588,15611,15701,13257,,盤後,
2023/5/24,TX,202403,15588,15605,15541,15605,-28,-0.18%,12,15605,275,15591,15601,15682,14451,,一般,
2023/5/24,TX,202403,15622,15635,15572,15572,-61,-0.39%,10,-,-,15542,15565,15682,14451,,盤後,
2023/5/25,TX,202306,16132,16232,16125,16207,138,0.86%,98367,16205,86787,16206,16207,16232,12496,,一般,
2023/5/25,TX,202306,16058,16077,15950,16069,0,0.00%,46118,-,-,16070,16075,16195,12496,,盤後,
2023/5/25,TX,202307,15865,15973,15865,15955,124,0.78%,771,15954,1735,15952,15956,15973,14990,,一般,
2023/5/25,TX,202307,15809,15836,15723,15835,4,0.03%,564,-,-,15831,15836,15943,14990,,盤後,
2023/5/25,TX,202308,15789,15888,15789,15878,121,0.77%,109,15878,110,15878,15881,15888,15631,,一般,
2023/5/25,TX,202308,15733,15737,15645,15737,-20,-0.13%,58,-,-,15745,15759,15834,15631,,盤後,
2023/5/25,TX,202309,15731,15829,15731,15817,127,0.81%,64,15817,889,15817,15821,15829,11969,,一般,
2023/5/25,TX,202309,15670,15700,15594,15700,10,0.06%,46,-,-,15697,15713,15780,11969,,盤後,
2023/5/25,TX,202312,15760,15778,15700,15773,127,0.81%,11,15773,267,15759,15772,15778,13257,,一般,
2023/5/25,TX,202312,15608,15608,15548,15548,-98,-0.63%,3,-,-,15645,15665,15701,13257,,盤後,
2023/5/25,TX,202403,15705,15735,15678,15710,105,0.67%,23,15710,284,15714,15724,15735,14451,,一般,
2023/5/25,TX,202403,15518,15601,15498,15601,-4,-0.03%,7,-,-,15604,15621,15682,14451,,盤後,
2023/5/26,TX,202306,16362,16456,16346,16435,230,1.42%,89892,16438,87090,16435,16436,16456,12496,,一般,
2023/5/26,TX,202306,16224,16379,16196,16377,172,1.06%,56037,-,-,16377,16378,16379,12496,,盤後,
2023/5/26,TX,202307,16108,16195,16093,16183,229,1.44%,724,16183,1849,16175,16179,16195,14990,,一般,
2023/5/26,TX,202307,15965,16120,15947,16120,166,1.04%,774,-,-,16119,16123,16120,14990,,盤後,
2023/5/26,TX,202308,16043,16100,16025,16082,204,1.28%,34,16092,122,16090,16095,16100,15631,,一般,
2023/5/26,TX,202308,15869,16035,15869,16035,157,0.99%,64,-,-,16036,16041,16035,15631,,盤後,
2023/5/26,TX,202309,15953,16057,15953,16044,227,1.44%,58,16044,893,16039,16044,16057,11969,,一般,
2023/5/26,TX,202309,15810,15978,15810,15977,160,1.01%,59,-,-,15980,15988,15978,11969,,盤後,
2023/5/26,TX,202312,15930,15990,15912,15990,217,1.38%,17,15990,263,15983,15989,15990,13257,,一般,
2023/5/26,TX,202312,15813,15908,15813,15908,135,0.86%,6,-,-,15926,15933,15908,13257,,盤後,
2023/5/26,TX,202403,15922,15958,15922,15952,242,1.54%,23,15944,287,15943,15945,15958,14451,,一般,
2023/5/26,TX,202403,15745,15862,15745,15858,148,0.94%,44,-,-,15876,15887,15862,14451,,盤後,
2023/5/29,TX,202306,16607,16633,16543,16570,132,0.80%,73815,16578,86731,16570,16579,16650,12496,,一般,
2023/5/29,TX,202306,16456,16650,16442,16607,169,1.03%,54039,-,-,16606,16607,16650,12496,,盤後,
2023/5/29,TX,202307,16384,16384,16296,16325,142,0.88%,649,16329,2009,16323,16332,16393,14990,,一般,
2023/5/29,TX,202307,16200,16393,16190,16354,171,1.06%,792,-,-,16350,16356,16393,14990,,盤後,
2023/5/29,TX,202308,16275,16280,16220,16248,156,0.97%,56,16248,143,16233,16246,16307,15631,,一般,
2023/5/29,TX,202308,16109,16307,16109,16279,187,1.16%,63,-,-,16266,16276,16307,15631,,盤後,
2023/5/29,TX,202309,16235,16245,16177,16195,151,0.94%,95,16195,897,16188,16201,16248,11969,,一般,
2023/5/29,TX,202309,16060,16248,16060,16218,174,1.08%,83,-,-,16213,16222,16248,11969,,盤後,
2023/5/29,TX,202312,16178,16178,16116,16145,155,0.97%,13,16145,266,16137,16152,16188,13257,,一般,
2023/5/29,TX,202312,16023,16188,16023,16169,179,1.12%,33,-,-,16156,16170,16188,13257,,盤後,
2023/5/29,TX,202403,16129,16141,16085,16108,164,1.03%,19,16108,290,16090,16104,16166,14451,,一般,
2023/5/29,TX,202403,15968,16166,15963,16166,222,1.39%,98,-,-,16111,16127,16166,14451,,盤後,
2023/5/30,TX,202306,16550,16607,16515,16576,-2,-0.01%,66386,16573,87714,16573,16576,16650,12496,,一般,
2023/5/30,TX,202306,16576,16588,16526,16570,-8,-0.05%,15719,-,-,16568,16570,16650,12496,,盤後,
2023/5/30,TX,202307,16311,16358,16270,16324,-5,-0.03%,339,16324,2048,16322,16326,16393,14990,,一般,
2023/5/30,TX,202307,16324,16337,16285,16324,-5,-0.03%,298,-,-,16321,16327,16393,14990,,盤後,
2023/5/30,TX,202308,16236,16262,16188,16237,-11,-0.07%,19,16237,144,16235,16242,16307,15631,,一般,
2023/5/30,TX,202308,16240,16240,16200,16234,-14,-0.09%,23,-,-,16234,16239,16307,15631,,盤後,
2023/5/30,TX,202309,16200,16200,16142,16200,5,0.03%,11,16189,892,16186,16193,16248,11969,,一般,
2023/5/30,TX,202309,16189,16205,16160,16189,-6,-0.04%,10,-,-,16188,16194,16248,11969,,盤後,
2023/5/30,TX,202312,16145,16155,16100,16100,-45,-0.28%,5,16140,266,16137,16143,16188,13257,,一般,
2023/5/30,TX,202312,16128,16139,16128,16129,-16,-0.10%,9,-,-,16131,16140,16188,13257,,盤後,
2023/5/30,TX,202403,16122,16122,16100,16100,-8,-0.05%,6,16100,292,16088,16099,16166,14451,,一般,
2023/5/30,TX,202403,16062,16092,16062,16083,-25,-0.16%,11,-,-,16086,16094,16166,14451,,盤後,
2023/5/31,TX,202306,16576,16598,16455,16489,-84,-0.51%,97967,16488,87760,16488,16489,16724,12496,,一般,
2023/5/31,TX,202306,16592,16724,16517,16563,-10,-0.06%,71757,-,-,16562,16565,16724,12496,,盤後,
2023/5/31,TX,202307,16321,16344,16203,16234,-90,-0.55%,628,16234,2146,16233,16237,16456,14990,,一般,
2023/5/31,TX,202307,16337,16456,16274,16313,-11,-0.07%,664,-,-,16310,16320,16456,14990,,盤後,
2023/5/31,TX,202308,16228,16248,16133,16160,-77,-0.47%,35,16160,187,16151,16157,16370,15631,,一般,
2023/5/31,TX,202308,16248,16370,16186,16238,1,0.01%,89,-,-,16226,16234,16370,15631,,盤後,
2023/5/31,TX,202309,16189,16189,16088,16110,-79,-0.49%,32,16110,891,16105,16109,16326,11969,,一般,
2023/5/31,TX,202309,16194,16326,16136,16188,-1,-0.01%,45,-,-,16175,16186,16326,11969,,盤後,
2023/5/31,TX,202312,16116,16116,16034,16069,-71,-0.44%,11,16054,269,16050,16059,16251,13257,,一般,
2023/5/31,TX,202312,16201,16251,16099,16099,-41,-0.25%,4,-,-,16119,16135,16251,13257,,盤後,
2023/5/31,TX,202403,16098,16098,16000,16022,-78,-0.48%,7,16006,292,16003,16010,16224,14451,,一般,
2023/5/31,TX,202403,16158,16224,16058,16077,-23,-0.14%,18,-,-,16074,16086,16224,14451,,盤後,
2023/5/2,TX,202305/202306    ,-95,-92,-100,-98,-,-,89,-,-,-98,-95,-43,-100,,一般,682
2023/5/2,TX,202305/202306    ,-64,-64,-94,-93,-,-,1473,-,-,-96,-91,-43,-94,,盤後,0
2023/5/2,TX,202305/202307    ,-,-,-,-,-,-,0,-,-,-359,-355,-313,-347,,一般,32
2023/5/2,TX,202305/202307    ,-341,-341,-347,-347,-,-,9,-,-,-351,-347,-313,-347,,盤後,0
2023/5/2,TX,202305/202309    ,-,-,-,-,-,-,0,-,-,-524,-511,-454,-553,,一般,12
2023/5/2,TX,202305/202312    ,-,-,-,-,-,-,0,-,-,-595,-574,-513,-626,,一般,4
2023/5/2,TX,202305/202403    ,-,-,-,-,-,-,0,-,-,-634,-613,-566,-618,,一般,1
2023/5/3,TX,202305/202306    ,-98,-98,-100,-99,-,-,220,-,-,-100,-98,-43,-100,,一般,434
2023/5/3,TX,202305/202307    ,-,-,-,-,-,-,0,-,-,-361,-357,-313,-347,,一般,39
2023/5/3,TX,202305/202309    ,-,-,-,-,-,-,0,-,-,-519,-514,-454,-553,,一般,11
2023/5/3,TX,202305/202312    ,-,-,-,-,-,-,0,-,-,-583,-576,-513,-626,,一般,5
2023/5/3,TX,202305/202403    ,-,-,-,-,-,-,0,-,-,-630,-619,-566,-618,,一般,1
2023/5/3,TX,202312/202403    ,-,-,-,-,-,-,0,-,-,-,-42,-42,-61,,一般,2
2023/5/4,TX,202305/202306    ,-106,-106,-113,-112,-,-,113,-,-,-112,-110,-43,-113,,一般,453
2023/5/4,TX,202305/202307    ,-,-,-,-,-,-,0,-,-,-378,-372,-313,-347,,一般,25
2023/5/4,TX,202305/202309    ,-525,-525,-526,-526,-,-,3,-,-,-539,-529,-454,-553,,一般,11
2023/5/4,TX,202305/202312    ,-,-,-,-,-,-,0,-,-,-600,-590,-513,-626,,一般,6
2023/5/4,TX,202305/202403    ,-,-,-,-,-,-,0,-,-,-659,-641,-566,-618,,一般,4
2023/5/4,TX,202306/202307    ,-,-,-,-,-,-,0,-,-,-300,-1,-,-,,一般,1
2023/5/5,TX,202305/202306    ,-118,-108,-123,-110,-,-,375,-,-,-110,-109,-43,-123,,一般,738
2023/5/5,TX,202305/202306    ,-109,-103,-109,-103,-,-,21,-,-,-105,-102,-43,-113,,盤後,0
2023/5/5,TX,202305/202307    ,-,-,-,-,-,-,0,-,-,-388,-380,-313,-370,,一般,59
2023/5/5,TX,202305/202307    ,-370,-370,-370,-370,-,-,1,-,-,-368,-363,-313,-370,,盤後,0
2023/5/5,TX,202305/202309    ,-,-,-,-,-,-,0,-,-,-539,-535,-454,-553,,一般,17
2023/5/5,TX,202305/202312    ,-,-,-,-,-,-,0,-,-,-599,-587,-513,-626,,一般,16
2023/5/5,TX,202305/202403    ,-645,-643,-645,-643,-,-,2,-,-,-655,-641,-566,-645,,一般,51
2023/5/5,TX,202306/202403    ,-,-,-,-,-,-,0,-,-,-549,-531,-,-,,一般,6
2023/5/5,TX,202309/202312    ,-,-,-,-,-,-,0,-,-,-,-56,-43,-81,,一般,1
2023/5/5,TX,202312/202403    ,-,-,-,-,-,-,0,-,-,-,-45,-42,-61,,一般,7
2023/5/8,TX,202305/202306    ,-117,-116,-118,-118,-,-,177,-,-,-117,-114,-43,-123,,一般,613
2023/5/8,TX,202305/202306    ,-112,-112,-123,-123,-,-,20,-,-,-120,-116,-43,-123,,盤後,0
2023/5/8,TX,202305/202307    ,-383,-382,-383,-382,-,-,3,-,-,-382,-380,-313,-383,,一般,58
2023/5/8,TX,202305/202309    ,-,-,-,-,-,-,0,-,-,-551,-548,-454,-553,,一般,24
2023/5/8,TX,202305/202312    ,-,-,-,-,-,-,0,-,-,-615,-602,-513,-626,,一般,2
2023/5/8,TX,202305/202403    ,-,-,-,-,-,-,0,-,-,-667,-650,-566,-645,,一般,2
2023/5/8,TX,202306/202307    ,-,-,-,-,-,-,0,-,-,-267,-1,-,-,,一般,7
2023/5/8,TX,202309/202312    ,-,-,-,-,-,-,0,-,-,-,-58,-43,-81,,一般,7
2023/5/9,TX,202305/202306    ,-114,-110,-115,-115,-,-,154,-,-,-116,-115,-43,-123,,一般,668
2023/5/9,TX,202305/202307    ,-,-,-,-,-,-,0,-,-,-387,-384,-313,-383,,一般,35
2023/5/9,TX,202305/202309    ,-546,-546,-550,-550,-,-,11,-,-,-557,-551,-454,-553,,一般,17
2023/5/9,TX,202305/202309    ,-547,-547,-547,-547,-,-,1,-,-,-550,-544,-454,-553,,盤後,0
2023/5/9,TX,202305/202312    ,-,-,-,-,-,-,0,-,-,-616,-605,-513,-626,,一般,2
2023/5/9,TX,202306/202307    ,-,-,-,-,-,-,0,-,-,-273,-1,-,-,,一般,7
2023/5/9,TX,202306/202309    ,-,-,-,-,-,-,0,-,-,-440,-400,-442,-535,,一般,1
2023/5/9,TX,202309/202312    ,-,-,-,-,-,-,0,-,-,-,-55,-43,-81,,一般,5
2023/5/10,TX,202305/202306    ,-110,-106,-110,-107,-,-,232,-,-,-110,-108,-43,-123,,一般,1189
2023/5/10,TX,202305/202306    ,-113,-113,-114,-114,-,-,3,-,-,-113,-110,-43,-123,,盤後,0
2023/5/10,TX,202305/202307    ,-374,-374,-374,-374,-,-,1,-,-,-372,-368,-313,-383,,一般,33
2023/5/10,TX,202305/202309    ,-539,-539,-539,-539,-,-,4,-,-,-540,-536,-454,-553,,一般,52
2023/5/10,TX,202305/202312    ,-,-,-,-,-,-,0,-,-,-602,-592,-513,-626,,一般,4
2023/5/10,TX,202306/202307    ,-,-,-,-,-,-,0,-,-,-264,-241,-,-,,一般,3
2023/5/10,TX,202306/202309    ,-,-,-,-,-,-,0,-,-,-445,-400,-442,-535,,一般,1
2023/5/10,TX,202306/202403    ,-,-,-,-,-,-,0,-,-,-552,-535,-,-,,一般,1
2023/5/10,TX,202309/202312    ,-,-,-,-,-,-,0,-,-,-,-54,-43,-81,,一般,3
2023/5/11,TX,202305/202306    ,-114,-106,-115,-106,-,-,230,-,-,-108,-105,-43,-123,,一般,1748
2023/5/11,TX,202305/202306    ,-109,-109,-111,-111,-,-,3,-,-,-116,-113,-43,-123,,盤後,0
2023/5/11,TX,202305/202307    ,-,-,-,-,-,-,0,-,-,-358,-354,-313,-383,,一般,47
2023/5/11,TX,202305/202309    ,-541,-530,-541,-538,-,-,35,-,-,-538,-531,-454,-553,,一般,63
2023/5/11,TX,202305/202312    ,-,-,-,-,-,-,0,-,-,-592,-578,-513,-626,,一般,3
2023/5/11,TX,202309/202312    ,-50,-50,-50,-50,-,-,1,-,-,-,-48,-43,-81,,一般,3
2023/5/11,TX,202312/202403    ,-,-,-,-,-,-,0,-,-,-,-43,-42,-61,,一般,4
2023/5/12,TX,202305/202306    ,-101,-98,-104,-99,-,-,2004,-,-,-99,-98,-43,-123,,一般,2375
2023/5/12,TX,202305/202306    ,-105,-100,-105,-100,-,-,82,-,-,-103,-100,-43,-123,,盤後,0
2023/5/12,TX,202305/202307    ,-359,-359,-359,-359,-,-,1,-,-,-355,-351,-313,-383,,一般,28
2023/5/12,TX,202305/202309    ,-521,-521,-540,-540,-,-,22,-,-,-537,-533,-454,-553,,一般,58
